,ids,typesV0,typesKm,formula,labels
1526,mp-780494,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Mn', 'Cr', 'Cr', 'Cr', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li1', 'Li1', 'Li0', 'Li1', 'Li1', 'Li0', 'Li1', 'Li1', 'Li1', 'Li1', 'Mn0', 'Mn0', 'Mn0', 'Cr5', 'Cr5', 'Cr5', 'Co0', 'Co0', 'O2', 'O2', 'O0', 'O0', 'O2', 'O2', 'O0', 'O2', 'O0', 'O2', 'O0', 'O0', 'O2', 'O2', 'O2', 'O0']",Li10Mn3Cr3(CoO8)2,0
1527,mp-774604,"['Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Mn', 'Co', 'Co', 'Co', 'W', 'W', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li1', 'Li1', 'Li1', 'Li1', 'Mn4', 'Mn4', 'Mn4', 'Co0', 'Co0', 'Co0', 'W7', 'W1', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0']",Li4Mn3Co3(WO8)2,0
1528,mp-754275,"['Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Mn', 'Co', 'Co', 'Co', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li1', 'Li1', 'Li1', 'Li1', 'Mn9', 'Mn9', 'Mn9', 'Co4', 'Co4', 'Co4', 'Co4', 'Co4', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0']",Li4Mn3Co5O16,1
1529,mp-763519,"['Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Mn', 'Nb', 'Nb', 'Co', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li1', 'Li1', 'Li1', 'Li1', 'Mn9', 'Mn4', 'Mn4', 'Nb1', 'Nb1', 'Co0', 'Co0', 'Co4', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0']",Li4Mn3Nb2Co3O16,1
1530,mp-1174811,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Mn', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn2', 'Mn2', 'Mn8', 'Co1', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1', 'O1']",Li6Mn3CoO10,0
1531,mp-1306790,"['Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li1', 'Li1', 'Li1', 'Li1', 'Mn9', 'Mn9', 'Mn9', 'Mn4', 'Mn9', 'Mn9', 'Co2', 'Co0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0']",Li2Mn3CoO8,1
1532,mp-1174175,"['Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Mn', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Mn0', 'Mn0', 'Mn0', 'Co2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2']",Li4Mn3CoO8,0
1533,mp-1174388,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Mn', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn7', 'Mn7', 'Mn7', 'Co2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2']",Li6Mn3CoO10,1
1534,mp-769581,"['Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Mn', 'Cr', 'Cr', 'Co', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li1', 'Li1', 'Li1', 'Li1', 'Mn9', 'Mn9', 'Mn9', 'Cr8', 'Cr8', 'Co4', 'Co4', 'Co4', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0']",Li4Mn3Cr2Co3O16,1
1535,mp-1174185,"['Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Mn', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Mn7', 'Mn7', 'Mn7', 'Co2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2']",Li4Mn3CoO8,1
1536,mp-774784,"['Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Mn', 'Co', 'Co', 'Sn', 'Sn', 'Sn', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li1', 'Li1', 'Li1', 'Li1', 'Mn4', 'Mn4', 'Mn4', 'Co0', 'Co0', 'Sn2', 'Sn2', 'Sn2', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O2', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0']",Li4Mn3Co2Sn3O16,1
1537,mp-776269,"['Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Mn', 'Cr', 'Cr', 'Cr', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li1', 'Li1', 'Li1', 'Li1', 'Mn9', 'Mn9', 'Mn9', 'Cr8', 'Cr8', 'Cr8', 'Co0', 'Co0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0']",Li4Mn3Cr3(CoO8)2,1
1538,mp-1174173,"['Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Mn', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Mn7', 'Mn7', 'Mn7', 'Co1', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2']",Li4Mn3CoO8,0
1539,mp-1174826,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Mn', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn6', 'Mn2', 'Mn1', 'Co6', 'O1', 'O1', 'O1', 'O4', 'O4', 'O1', 'O4', 'O4', 'O1', 'O1']",Li6Mn3CoO10,0
1540,mp-1174204,"['Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Mn', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Mn7', 'Mn7', 'Mn7', 'Co1', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2']",Li4Mn3CoO8,0
1541,mp-757513,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Co', 'Co', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li1', 'Li1', 'Li1', 'Li1', 'Li1', 'Li1', 'Li1', 'Li1', 'Mn9', 'Mn9', 'Mn9', 'Mn9', 'Mn9', 'Mn9', 'Mn9', 'Mn9', 'Mn9', 'Mn9', 'Mn9', 'Mn9', 'Co0', 'Co0', 'Co0', 'Co0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0']",Li2Mn3CoO8,0
1542,mp-753150,"['Li', 'Li', 'Li', 'Mn', 'Mn', 'Mn', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Mn8', 'Mn8', 'Mn8', 'Co5', 'O1', 'O4', 'O1', 'O1', 'O1', 'O1', 'O4', 'O1']",Li3Mn3CoO8,1
1543,mp-1174816,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Mn', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn10', 'Mn10', 'Mn8', 'Co1', 'O1', 'O1', 'O4', 'O4', 'O1', 'O4', 'O2', 'O1', 'O1', 'O2']",Li6Mn3CoO10,0
1544,mp-1177935,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Co', 'Co', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li1', 'Li1', 'Li1', 'Li1', 'Li1', 'Li1', 'Li1', 'Li1', 'Mn9', 'Mn9', 'Mn9', 'Mn9', 'Mn9', 'Mn9', 'Mn9', 'Mn9', 'Mn9', 'Mn9', 'Mn9', 'Mn9', 'Co0', 'Co0', 'Co0', 'Co0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0']",Li2Mn3CoO8,1
1545,mp-1174215,"['Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Mn', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Mn7', 'Mn7', 'Mn7', 'Co2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2']",Li4Mn3CoO8,0
1546,mp-1174205,"['Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Mn', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Mn7', 'Mn7', 'Mn7', 'Co2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2']",Li4Mn3CoO8,0
1547,mp-1174209,"['Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Mn', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Mn0', 'Mn0', 'Mn0', 'Co2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2']",Li4Mn3CoO8,0
1548,mp-1174149,"['Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Mn', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Mn7', 'Mn7', 'Mn7', 'Co1', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2']",Li4Mn3CoO8,0
1549,mp-1642421,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Co', 'Co', 'Co', 'Co', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li1', 'Li1', 'Li1', 'Li1', 'Mn8', 'Mn0', 'Mn6', 'Mn6', 'Mn6', 'Mn6', 'Co2', 'Co1', 'Co1', 'Co2', 'Co3', 'Co3', 'O1', 'O0', 'O1', 'O0', 'O0', 'O0', 'O0', 'O0', 'O1', 'O1', 'O1', 'O1', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0']",Li4Mn3(CoO4)3,0
1550,mp-1273442,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn7', 'Mn7', 'Mn7', 'Mn7', 'Mn7', 'Mn7', 'Co1', 'Co1', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2']",Li4Mn3CoO8,0
1551,mp-775027,"['Li', 'Li', 'Mn', 'Mn', 'Mn', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li1', 'Li0', 'Mn9', 'Mn9', 'Mn9', 'Co0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0']",Li2Mn3CoO8,0
1552,mp-1174190,"['Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Mn', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Mn7', 'Mn7', 'Mn7', 'Co2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2']",Li4Mn3CoO8,0
1553,mp-758017,"['Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Mn', 'Co', 'P', 'P', 'P', 'P', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li1', 'Li1', 'Li1', 'Li1', 'Mn5', 'Mn5', 'Mn5', 'Co0', 'P3', 'P3', 'P3', 'P3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3', 'O3']",Li4Mn3Co(PO4)4,0
1554,mp-1177742,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li1', 'Li1', 'Li1', 'Li1', 'Li1', 'Li1', 'Mn9', 'Mn9', 'Mn4', 'Mn9', 'Mn4', 'Mn9', 'Co0', 'Co0', 'O0', 'O0', 'O1', 'O0', 'O1', 'O0', 'O2', 'O1', 'O0', 'O1', 'O2', 'O0', 'O0', 'O0', 'O0', 'O0']",Li3Mn3CoO8,0
1555,mp-1174165,"['Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Mn', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Mn7', 'Mn7', 'Mn7', 'Co2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2']",Li4Mn3CoO8,1
1556,mp-769585,"['Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Mn', 'Co', 'Co', 'Co', 'Te', 'Te', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li1', 'Li1', 'Li1', 'Li1', 'Mn4', 'Mn4', 'Mn4', 'Co0', 'Co0', 'Co0', 'Te3', 'Te3', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O2', 'O0', 'O0', 'O0', 'O2', 'O0', 'O2']",Li4Mn3Co3(TeO8)2,1
1557,mp-1174829,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Mn', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn8', 'Mn6', 'Mn8', 'Co1', 'O2', 'O2', 'O4', 'O1', 'O2', 'O2', 'O2', 'O1', 'O2', 'O2']",Li6Mn3CoO10,0
1558,mp-1232438,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Mn', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn10', 'Mn10', 'Mn8', 'Co1', 'O1', 'O1', 'O1', 'O1', 'O2', 'O1', 'O1', 'O2', 'O1', 'O1']",Li6Mn3CoO10,0
1559,mp-754774,"['Li', 'Li', 'Mn', 'Mn', 'Mn', 'Co', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li1', 'Li1', 'Mn9', 'Mn9', 'Mn9', 'Co4', 'Co4', 'Co4', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0']",Li2Mn3(CoO4)3,0
1560,mp-778315,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Mn', 'Co', 'Co', 'Ni', 'Ni', 'Ni', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li1', 'Li1', 'Li0', 'Li1', 'Li1', 'Li0', 'Li1', 'Li1', 'Li1', 'Li1', 'Mn6', 'Mn6', 'Mn6', 'Co0', 'Co0', 'Ni5', 'Ni5', 'Ni5', 'O2', 'O0', 'O2', 'O1', 'O0', 'O0', 'O0', 'O2', 'O4', 'O0', 'O2', 'O2', 'O0', 'O0', 'O2', 'O2']",Li10Mn3Co2Ni3O16,1
1561,mp-1305882,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn7', 'Mn7', 'Mn7', 'Mn7', 'Mn7', 'Mn7', 'Co1', 'Co2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2']",Li4Mn3CoO8,0
1562,mp-1174282,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Mn', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn10', 'Mn10', 'Mn0', 'Co2', 'O1', 'O1', 'O4', 'O1', 'O4', 'O2', 'O4', 'O1', 'O4', 'O1']",Li6Mn3CoO10,0
1563,mp-774451,"['Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Mn', 'Fe', 'Fe', 'Co', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li1', 'Li1', 'Li1', 'Li1', 'Mn9', 'Mn9', 'Mn9', 'Fe8', 'Fe8', 'Co4', 'Co4', 'Co4', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0']",Li4Mn3Fe2Co3O16,1
1564,mp-754076,"['Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Mn', 'Fe', 'Fe', 'Fe', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li1', 'Li1', 'Li1', 'Li1', 'Mn9', 'Mn9', 'Mn9', 'Fe0', 'Fe0', 'Fe0', 'Co0', 'Co0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0']",Li4Mn3Fe3(CoO8)2,1
1565,mp-1308768,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn7', 'Mn7', 'Mn7', 'Mn7', 'Mn7', 'Mn7', 'Co2', 'Co2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2']",Li4Mn3CoO8,1
1566,mp-1301464,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Co', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn0', 'Mn0', 'Mn6', 'Mn6', 'Mn0', 'Mn0', 'Co2', 'Co2', 'O1', 'O2', 'O1', 'O2', 'O2', 'O1', 'O2', 'O1', 'O1', 'O2', 'O2', 'O2', 'O2', 'O1', 'O1', 'O2']",Li4Mn3CoO8,0
1567,mp-1661403,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Co', 'Co', 'Co', 'Co', 'Co', 'Co', 'Sn', 'Sn', 'Sn', 'Sn', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li1', 'Li1', 'Li1', 'Li1', 'Li1', 'Li1', 'Li1', 'Li1', 'Mn9', 'Mn9', 'Mn4', 'Mn9', 'Mn9', 'Mn4', 'Co0', 'Co0', 'Co0', 'Co0', 'Co0', 'Co0', 'Sn2', 'Sn2', 'Sn2', 'Sn2', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0']",Li4Mn3Co3(SnO8)2,0
1568,mp-754687,"['Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Mn', 'Co', 'Co', 'Sb', 'Sb', 'Sb', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li1', 'Li1', 'Li1', 'Li1', 'Mn4', 'Mn4', 'Mn4', 'Co0', 'Co0', 'Sb1', 'Sb1', 'Sb1', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O3', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0']",Li4Mn3Co2Sb3O16,1
1569,mp-1174170,"['Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Mn', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Mn0', 'Mn0', 'Mn0', 'Co2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2']",Li4Mn3CoO8,0
1570,mp-1174183,"['Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Mn', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Mn7', 'Mn7', 'Mn7', 'Co2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2', 'O2']",Li4Mn3CoO8,0
1571,mp-1174363,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Mn', 'Co', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Li0', 'Mn10', 'Mn1', 'Mn0', 'Co3', 'O1', 'O2', 'O1', 'O1', 'O4', 'O1', 'O1', 'O4', 'O1', 'O1']",Li6Mn3CoO10,0
1572,mp-758046,"['Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Mn', 'Co', 'Co', 'Co', 'Ni', 'Ni', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li1', 'Li1', 'Li1', 'Li1', 'Mn9', 'Mn9', 'Mn9', 'Co4', 'Co4', 'Co4', 'Ni1', 'Ni1', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0', 'O0']",Li4Mn3Co3(NiO8)2,0
1573,mp-753545,"['Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'Mn', 'Co', 'Co', 'Te', 'Te', 'Te', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Li1', 'Li1', 'Li1', 'Li1', 'Mn5', 'Mn4', 'Mn4', 'Co0', 'Co0', 'Te3', 'Te4', 'Te3', 'O0', 'O3', 'O3', 'O0', 'O0', 'O0', 'O3', 'O3', 'O3', 'O0', 'O3', 'O3', 'O0', 'O0', 'O0', 'O3']",Li4Mn3Co2Te3O16,0
